REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
482,482,0,12,56,0,0,0,315,837,-879,5,下位,0,0,0
136,136,0,225,1065,0,0,0,482,56,-1576,1,下位,0,0,0
344,344,0,172,806,0,0,0,136,1065,-724,11,下位,0,0,0
358,358,0,307,1485,1,0,0,0,0,1,0,下位,0,0,0
79,79,0,36,160,0,0,0,358,1485,927,8,下位,0,0,0
43,43,0,62,276,0,0,0,79,160,964,3,下位,0,0,0
33,33,0,12,56,0,0,0,43,276,1173,5,下位,0,0,0
477,477,0,53,238,0,0,0,33,56,1177,1,下位,0,0,0
65,65,0,165,772,0,0,0,477,238,670,5,下位,0,0,0
55,55,0,174,820,0,0,0,65,772,1340,9,下位,0,0,0
1026,1026,0,205,961,0,0,0,55,820,2074,9,下位,0,0,0
1025,1025,0,11,48,0,0,0,1026,961,1432,10,下位,0,0,0
319,319,0,148,684,0,0,0,1025,48,-122,1,下位,0,0,0
466,466,0,13,62,0,0,0,319,684,64,9,下位,0,0,0
143,143,0,254,1191,0,0,0,466,62,-602,1,下位,0,0,0
1027,1027,0,185,894,0,0,0,143,1191,366,12,下位,0,0,0
348,348,0,58,272,1,0,0,0,0,1,0,下位,0,0,0
41,41,0,127,600,0,0,0,348,272,-271,3,下位,0,0,0
36,36,0,470,2254,0,0,0,41,600,265,7,下位,0,0,0
285,285,0,96,464,0,0,0,36,2254,-26,15,上位,0,0,0
