REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
653,653,0,124,482,0,0,0,246,85,-1286,1,下位,0
418,418,0,104,417,0,0,0,653,499,-1875,3,下位,0
235,235,0,1037,4119,0,0,0,418,434,-2138,2,下位,0
119,119,0,28,68,0,0,0,235,4136,1606,11,上位,0
949,949,0,109,398,0,0,0,119,85,1493,1,下位,0
178,178,0,775,3289,0,0,0,949,415,326,3,下位,0
105,105,0,107,425,1,0,0,0,0,1,0,下位,0
158,158,0,119,483,0,0,0,105,442,268,2,下位,0
689,689,0,51,172,0,0,0,158,500,505,2,下位,0
185,185,0,28,65,0,0,0,689,189,-454,2,下位,0
234,234,0,134,514,0,0,0,185,82,-680,1,下位,0
42,42,0,124,448,0,0,0,234,531,-539,3,下位,0
767,767,0,28,66,0,0,0,42,465,-144,3,下位,0
203,203,0,28,66,0,0,0,767,83,-1339,1,下位,0
408,408,0,138,564,0,0,0,203,83,-1594,1,下位,0
665,665,0,63,221,0,0,0,408,581,-1693,2,下位,0
141,141,0,164,678,0,0,0,665,238,-2563,2,下位,0
552,552,0,27,62,0,0,0,141,695,-2103,3,下位,0
141,141,0,113,364,0,0,0,552,79,-2944,1,下位,0
910,910,0,55,136,0,0,0,141,381,-2798,3,下位,0
253,253,0,28,66,0,0,0,910,153,-4162,2,下位,0
155,155,0,28,68,0,0,0,253,83,-4501,1,下位,0
147,147,0,28,68,0,0,0,155,85,-4674,1,下位,0
204,204,0,121,465,0,0,0,147,85,-4834,1,下位,0
550,550,0,27,62,0,0,0,204,482,-4692,3,下位,0
279,279,0,91,340,0,0,0,550,79,-5530,1,下位,0
30,30,0,28,68,0,0,0,279,357,-5638,2,下位,0
272,272,0,28,64,0,0,0,30,85,-5603,1,下位,0
546,546,0,88,310,1,0,0,0,0,1,0,下位,0
123,123,0,28,68,0,0,0,546,327,-582,2,下位,0
551,551,0,27,60,0,0,0,123,85,-702,1,下位,0
279,279,0,151,634,0,0,0,551,77,-1543,1,下位,0
159,159,0,192,737,0,0,0,279,651,-1357,2,下位,0
38,38,0,261,864,0,0,0,159,754,-868,5,下位,0
160,160,0,27,62,0,0,0,38,881,-50,4,上位,0
846,846,0,1183,4675,0,0,0,160,79,-238,1,下位,0
264,264,0,28,64,0,0,0,846,4692,803,16,上位,0
42,42,0,28,66,0,0,0,264,81,444,1,下位,0
535,535,0,28,66,0,0,0,42,83,457,1,下位,0
1038,1038,0,134,534,0,0,0,535,83,-352,1,下位,0
344,344,0,257,1079,0,0,0,1038,551,-1531,2,下位,0
48,48,0,28,68,0,0,0,344,1096,-1008,4,下位,0
1020,1020,0,180,775,0,0,0,48,85,-1003,1,下位,0
