REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
671,671,0,57,155,0,0,0,333,138,-1065,1,下位,0
86,86,0,229,566,0,0,0,671,155,-1992,1,下位,0
181,181,0,136,340,0,0,0,86,566,-1565,7,下位,0
235,235,0,228,594,0,0,0,181,340,-1517,5,下位,0
38,38,0,136,348,0,0,0,235,594,-1302,5,下位,0
136,136,0,50,134,0,0,0,38,348,-1015,5,下位,0
853,853,0,447,1121,0,0,0,136,134,-1100,1,下位,0
143,143,0,98,213,0,0,0,853,1121,-1355,15,下位,0
632,632,0,47,128,0,0,0,143,213,-1373,4,下位,0
73,73,0,61,159,0,0,0,632,128,-2264,1,下位,0
149,149,0,78,210,0,0,0,73,159,-2223,2,下位,0
255,255,0,130,335,0,0,0,149,210,-2253,1,下位,0
308,308,0,53,138,0,0,0,255,335,-2329,5,下位,0
302,302,0,38,99,0,0,0,308,138,-2688,2,下位,0
281,281,0,62,158,0,0,0,302,99,-3076,2,下位,0
775,775,0,233,621,0,0,0,281,158,-3371,3,下位,0
276,276,0,195,502,1,0,0,0,0,1,0,下位,0
87,87,0,69,187,0,0,0,276,502,58,4,下位,0
406,406,0,53,144,0,0,0,87,187,105,1,下位,0
222,222,0,83,192,0,0,0,406,144,-406,1,下位,0
308,308,0,245,631,0,0,0,222,192,-572,4,下位,0
41,41,0,42,114,0,0,0,308,631,-438,4,下位,0
536,536,0,305,770,0,0,0,41,114,-390,1,下位,0
267,267,0,71,192,0,0,0,536,770,-485,7,下位,0
470,470,0,80,212,0,0,0,267,192,-724,1,下位,0
234,234,0,62,163,0,0,0,470,212,-1270,2,下位,0
156,156,0,263,706,0,0,0,234,163,-1484,2,下位,0
53,53,0,60,152,0,0,0,156,706,-1030,2,下位,0
917,917,0,150,377,0,0,0,53,152,-963,3,下位,0
499,499,0,49,133,0,0,0,917,377,-2065,7,下位,0
174,174,0,93,239,0,0,0,499,133,-2737,1,下位,0
223,223,0,43,116,0,0,0,174,239,-2779,4,下位,0
191,191,0,53,144,0,0,0,223,116,-3023,1,下位,0
162,162,0,401,1046,1,0,0,0,0,1,0,下位,0
254,254,0,41,112,0,0,0,162,1046,786,9,下位,0
88,88,0,176,440,0,0,0,254,112,488,1,下位,0
207,207,0,34,92,0,0,0,88,440,786,5,下位,0
102,102,0,204,543,0,0,0,207,92,544,1,下位,0
252,252,0,50,127,0,0,0,102,543,922,3,下位,0
361,361,0,696,1782,0,0,0,252,127,643,3,下位,0
357,357,0,66,178,0,0,0,361,1782,1843,14,下位,0
714,714,0,47,122,0,0,0,357,178,1445,1,下位,0
312,312,0,70,190,0,0,0,714,122,415,2,下位,0
207,207,0,43,115,0,0,0,312,190,102,1,下位,0
685,685,0,71,187,0,0,0,207,115,-117,1,下位,0
947,947,0,78,177,0,0,0,685,187,-1035,2,下位,0
355,355,0,42,113,0,0,0,947,177,-2385,4,下位,0
349,349,0,84,228,0,0,0,355,113,-2845,1,下位,0
97,97,0,43,115,0,0,0,349,228,-3180,1,下位,0
127,127,0,200,482,1,0,0,0,0,1,0,下位,0
887,887,0,353,919,0,0,0,127,482,278,7,下位,0
1034,1034,0,90,243,0,0,0,887,919,-234,8,下位,0
948,948,0,46,118,0,0,0,1034,243,-1659,1,下位,0
290,290,0,45,119,0,0,0,948,118,-3070,2,下位,0
69,69,0,137,342,0,0,0,290,119,-3419,2,下位,0
150,150,0,196,481,0,0,0,69,342,-3188,6,下位,0
52,52,0,50,134,0,0,0,150,481,-2949,7,下位,0
41,41,0,873,2286,0,0,0,52,134,-2899,1,下位,0
308,308,0,42,109,0,0,0,41,2286,-679,12,下位,0
446,446,0,41,110,0,0,0,308,109,-1067,2,下位,0
143,143,0,55,145,0,0,0,446,110,-1676,1,下位,0
175,175,0,39,106,0,0,0,143,145,-1762,2,下位,0
289,289,0,228,615,0,0,0,175,106,-1938,1,下位,0
412,412,0,80,199,0,0,0,289,615,-1789,1,下位,0
268,268,0,73,192,1,0,0,0,0,1,0,下位,0
983,983,0,40,105,0,0,0,268,192,-239,2,下位,0
57,57,0,141,332,0,0,0,983,105,-1719,2,下位,0
336,336,0,95,231,0,0,0,57,332,-1479,5,下位,0
288,288,0,610,1514,0,0,0,336,231,-1790,4,下位,0
343,343,0,293,742,0,0,0,288,1514,-741,13,下位,0
616,616,0,56,152,0,0,0,343,742,-552,8,下位,0
398,398,0,49,128,0,0,0,616,152,-1394,1,下位,0
542,542,0,163,441,0,0,0,398,128,-1908,2,下位,0
520,520,0,54,146,0,0,0,542,441,-2341,1,下位,0
41,41,0,208,517,0,0,0,520,146,-3034,1,下位,0
119,119,0,260,689,0,0,0,41,517,-2583,7,下位,0
325,325,0,118,304,1,0,0,0,0,1,0,下位,0
345,345,0,50,135,0,0,0,325,304,-219,4,下位,0
100,100,0,61,160,0,0,0,345,135,-640,1,下位,0
472,472,0,63,162,0,0,0,100,160,-641,2,下位,0
213,213,0,54,141,0,0,0,472,162,-1240,3,下位,0
97,97,0,88,228,0,0,0,213,141,-1443,2,下位,0
490,490,0,160,408,0,0,0,97,228,-1371,3,下位,0
33,33,0,83,218,0,0,0,490,408,-1753,5,下位,0
940,940,0,69,186,0,0,0,33,218,-1588,2,下位,0
34,34,0,47,123,0,0,0,940,186,-2918,1,下位,0
531,531,0,281,748,0,0,0,34,123,-2850,2,下位,0
203,203,0,149,372,0,0,0,531,748,-2958,3,下位,0
82,82,0,217,571,0,0,0,203,372,-2913,5,下位,0
979,979,0,74,194,0,0,0,82,571,-2474,4,下位,0
431,431,0,45,122,0,0,0,979,194,-3859,2,下位,0
153,153,0,403,1018,0,0,0,431,122,-4432,1,下位,0
44,44,0,119,300,0,0,0,153,1018,-3661,11,下位,0
202,202,0,50,136,0,0,0,44,300,-3432,3,下位,0
514,514,0,50,135,0,0,0,202,136,-3622,1,下位,0
198,198,0,37,100,1,0,0,0,0,1,0,下位,0
155,155,0,927,2310,0,0,0,198,100,-218,1,下位,0
214,214,0,354,854,0,0,0,155,2310,1842,21,下位,0
156,156,0,44,113,0,0,0,214,854,72,5,下位,0
955,955,0,147,372,0,0,0,156,113,-67,2,下位,0
172,172,0,160,395,0,0,0,955,372,-1235,4,下位,0
363,363,0,1143,2904,0,0,0,172,395,-1117,5,下位,0
665,665,0,155,396,0,0,0,363,2904,485,23,上位,0
453,453,0,39,104,0,0,0,665,396,-192,5,下位,0
