番号,REGゲーム数,REG枚数,ATゲーム数,AT枚数
5005,99,0,82,241
5006,301,0,20,55
5007,351,0,57,167
5008,44,0,201,583
5009,260,0,117,341
5010,752,0,282,824
5011,752,0,150,444
5012,752,0,121,360
5013,97,0,84,253
5014,752,0,158,469
5015,169,0,86,252
5016,81,0,0,0
5017,752,0,230,674
5018,514,0,0,0
5019,665,0,110,313
5020,170,0,91,257
5021,752,0,88,264
5022,752,0,79,238
5023,100,0,154,446
5024,183,0,93,273
5025,95,0,149,428
5026,416,0,492,1406
5027,130,0,1100,3106
5028,66,0,0,0
5029,752,0,665,1936
5030,752,0,152,444
5031,191,0,14,37
5032,280,0,0,0
5033,752,0,105,310
5034,155,0,512,1445
5035,356,0,114,323
5036,202,0,0,0
5037,256,0,104,300
5038,149,0,0,0
5039,752,0,297,872
5040,240,0,117,342
5041,35,0,0,0
5042,317,0,1283,3648
5043,75,0,0,0
5044,637,0,106,301
5045,65,0,156,442
5046,191,0,0,0
5047,752,0,119,353
5048,83,0,85,247
5049,205,0,0,0
5050,260,0,84,243
5051,96,0,318,928
5052,390,0,0,0
5053,752,0,850,2411
5054,265,0,294,851
5055,123,0,80,229
5056,148,0,14,38
5057,134,0,376,1099
5058,516,0,0,0
5059,98,0,0,0
5060,144,0,110,328
5061,42,0,107,311
5062,753,0,164,482
5063,752,0,79,237
5064,65,0,0,0
5065,266,0,360,1050
5066,74,0,0,0
5067,96,0,16,44
5068,162,0,0,0
5069,79,0,203,585
5070,752,0,563,1642
5071,49,0,16,42
5072,196,0,207,605
5073,40,0,20,56
5074,484,0,0,0
5075,753,0,172,508
5076,152,0,1465,4186
5077,454,0,140,405
5078,294,0,87,256
5079,96,0,0,0
5080,137,0,53,155
5081,341,0,0,0
5082,752,0,115,341
5083,463,0,0,0
5084,752,0,175,515
5085,99,0,119,345
5086,242,0,113,330
5087,752,0,450,1318
5088,381,0,20,55
5089,245,0,20,54
5090,548,0,243,708
5091,752,0,81,242
5092,160,0,20,54
5093,739,0,1968,5555
5094,287,0,495,1415
5095,535,0,0,0
5096,374,0,263,765
5097,752,0,84,251
5098,215,0,0,0
5099,393,0,0,0
5100,96,0,257,745
5101,91,0,69,197
5102,752,0,78,234
5103,96,0,112,326
5104,63,0,271,788
5105,227,0,100,286
5106,610,0,0,0
5107,448,0,0,0
5108,96,0,13,34
5109,97,0,417,1212
5110,50,0,0,0
5111,98,0,0,0
5112,489,0,0,0
5113,594,0,66,188
5114,442,0,0,0
5115,59,0,243,699
5116,376,0,0,0
5117,97,0,0,0
5118,111,0,0,0
5119,753,0,85,254
5120,253,0,0,0
5121,453,0,196,573
5122,135,0,17,45
5123,752,0,175,514
5124,325,0,87,255
5125,266,0,19,51
5126,170,0,0,0
5127,274,0,16,44
5128,346,0,0,0
5129,236,0,48,140
5130,675,0,54,156
5131,752,0,120,353
5132,294,0,0,0
5133,327,0,0,0
5134,129,0,444,1251
5135,238,0,89,262
5136,47,0,628,1799
5137,161,0,0,0
5138,195,0,2454,7036
5139,507,0,57,161
5140,752,0,245,719
5141,634,0,21,59
5142,523,0,330,933
5143,44,0,0,0
5144,635,0,19,51
5145,283,0,0,0
5146,734,0,156,368
5147,752,0,1267,3581
5148,207,0,504,1417
5149,52,0,0,0
5150,752,0,86,257
5151,176,0,131,379
5152,96,0,205,593
5153,752,0,122,362
5154,98,0,182,533
5155,132,0,0,0
5156,96,0,1013,2868
5157,102,0,0,0
5158,69,0,0,0
5159,99,0,300,864
5160,96,0,0,0
5161,239,0,56,163
5162,97,0,0,0
5163,392,0,108,316
5164,98,0,10,26
5165,161,0,111,329
5166,205,0,0,0
5167,252,0,0,0
5168,279,0,0,0
5169,95,0,0,0
5170,403,0,0,0
5171,321,0,0,0
5172,191,0,0,0
5173,752,0,122,362
5174,655,0,18,49
5175,370,0,97,279
5176,601,0,0,0
5177,752,0,91,273
5178,128,0,0,0
5179,649,0,437,1268
5180,330,0,0,0
5181,85,0,0,0
5182,96,0,0,0
5183,752,0,82,245
5184,80,0,170,491
5185,71,0,17,45
5186,533,0,80,229
5187,374,0,0,0
5188,752,0,104,304
5189,252,0,19,51
5190,99,0,114,334
5191,99,0,209,602
5192,368,0,2084,5959
5193,240,0,0,0
5194,294,0,446,1293
5195,98,0,108,310
5196,300,0,23,65
5197,752,0,149,436
5198,105,0,12,30
5199,288,0,85,256
5200,318,0,66,186
5201,648,0,433,1261
5202,140,0,180,523
5203,340,0,158,458
5204,175,0,0,0
5205,752,0,1102,3148
5206,624,0,0,0
5207,752,0,289,852
5208,95,0,0,0
5209,308,0,466,1358
5210,642,0,104,302
5211,657,0,0,0
5212,752,0,204,595
5213,392,0,0,0
5214,221,0,0,0
5215,582,0,77,219
5216,95,0,0,0
5217,350,0,203,590
5218,307,0,267,771
5219,52,0,0,0
5220,690,0,21,58
5221,752,0,81,243
5222,96,0,525,1498
5223,314,0,801,2291
5224,60,0,86,249
5225,520,0,0,0
5226,212,0,0,0
5227,200,0,43,123
5228,230,0,0,0
5229,753,0,456,1326
5230,304,0,0,0
5231,742,0,47,137
5232,95,0,82,234
5233,83,0,376,1092
5234,99,0,157,457
5235,363,0,116,334
5236,83,0,112,324
5237,398,0,0,0
5238,276,0,0,0
5239,44,0,0,0
5240,54,0,0,0
5241,351,0,109,314
5242,714,0,97,275
5243,752,0,78,234
5244,336,0,171,504
5245,752,0,84,252
5246,70,0,0,0
5247,160,0,0,0
5248,258,0,176,505
5249,228,0,51,149
5250,408,0,0,0
5251,752,0,83,250
5252,334,0,0,0
5253,263,0,0,0
5254,211,0,13,33
5255,32,0,15,39
5256,752,0,270,786
5257,385,0,78,225
5258,710,0,0,0
5259,264,0,0,0
5260,36,0,124,363
5261,592,0,0,0
5262,29,0,305,884
5263,173,0,0,0
5264,133,0,49,143
5265,67,0,21,58
5266,74,0,106,300
5267,585,0,441,1280
5268,186,0,0,0
5269,95,0,122,356
5270,33,0,76,218
5271,171,0,0,0
5272,694,0,146,426
5273,363,0,350,1014
5274,99,0,124,358
5275,34,0,467,1360
5276,93,0,0,0
5277,194,0,0,0
5278,76,0,21,57
5279,201,0,0,0
5280,140,0,23,64
5281,96,0,0,0
5282,752,0,85,255
5283,752,0,91,274
5284,549,0,0,0
5285,42,0,257,747
5286,752,0,88,264
5287,177,0,82,235
5288,376,0,74,212
5289,232,0,274,790
5290,77,0,0,0
5291,379,0,154,449
5292,90,0,72,207
5293,251,0,203,589
5294,752,0,419,1219
5295,167,0,162,470
5296,85,0,108,305
5297,158,0,16,44
5298,212,0,67,191
5299,210,0,313,914
5300,752,0,191,562
5301,207,0,0,0
5302,130,0,119,346
5303,68,0,12,30
5304,752,0,316,929
5305,651,0,0,0
5306,96,0,22,61
5307,287,0,0,0
5308,752,0,340,995
5309,222,0,0,0
5310,346,0,0,0
5311,197,0,2518,7172
5312,517,0,238,693
5313,752,0,428,1272
5314,753,0,1155,3298
5315,142,0,68,195
5316,159,0,82,236
5317,447,0,0,0
5318,107,0,0,0
5319,309,0,57,163
5320,75,0,86,253
5321,128,0,71,202
5322,299,0,85,244
5323,487,0,0,0
5324,204,0,0,0
5325,246,0,69,195
5326,619,0,256,739
5327,156,0,0,0
5328,384,0,132,378
5329,752,0,79,236
5330,45,0,0,0
5331,50,0,214,629
5332,98,0,148,439
5333,752,0,117,348
5334,36,0,0,0
5335,97,0,0,0
5336,64,0,0,0
5337,235,0,257,740
5338,593,0,89,268
5339,752,0,82,245
5340,203,0,51,149
5341,538,0,0,0
5342,181,0,0,0
5343,402,0,0,0
5344,131,0,0,0
5345,311,0,321,937
5346,517,0,170,490
5347,308,0,0,0
5348,752,0,423,1233
5349,152,0,0,0
5350,95,0,78,223
5351,752,0,165,483
5352,753,0,347,1013
5353,47,0,82,242
5354,46,0,107,311
5355,98,0,0,0
5356,293,0,84,251
5357,752,0,383,1118
5358,731,0,209,516
5359,497,0,214,624
5360,350,0,0,0
5361,752,0,244,714
5362,109,0,68,195
5363,752,0,137,406
5364,406,0,0,0
5365,70,0,181,522
5366,81,0,0,0
5367,419,0,82,236
5368,125,0,0,0
5369,753,0,435,1221
5370,432,0,96,273
5371,98,0,0,0
5372,158,0,0,0
5373,152,0,0,0
5374,92,0,0,0
5375,76,0,0,0
5376,751,0,204,586
5377,752,0,173,510
5378,741,0,177,511
5379,99,0,17,45
5380,55,0,551,1595
5381,217,0,735,2123
5382,36,0,0,0
5383,357,0,0,0
5384,88,0,0,0
5385,170,0,51,149
5386,753,0,796,2244
5387,91,0,78,224
5388,385,0,0,0
5389,97,0,0,0
5390,641,0,0,0
5391,752,0,145,424
5392,752,0,86,259
5393,752,0,89,266
5394,149,0,13,33
5395,752,0,618,1813
5396,328,0,405,1173
5397,602,0,24,67
5398,752,0,322,945
5399,293,0,110,315
5400,98,0,154,447
5401,752,0,153,447
5402,752,0,81,242
5403,96,0,130,377
5404,449,0,22,61
5405,61,0,0,0
5406,58,0,0,0
5407,282,0,142,413
5408,330,0,133,389
5409,152,0,0,0
5410,344,0,2115,6042
5411,752,0,239,701
5412,270,0,470,1376
5413,636,0,15,39
5414,306,0,0,0
5415,80,0,24,68
5416,236,0,0,0
5417,168,0,135,393
5418,283,0,727,2106
5419,130,0,789,2269
5420,401,0,0,0
5421,96,0,0,0
5422,96,0,329,962
5423,260,0,0,0
5424,86,0,17,45
5425,225,0,0,0
5426,752,0,84,252
5427,509,0,113,324
5428,752,0,85,254
5429,426,0,0,0
5430,96,0,0,0
5431,313,0,109,311
5432,221,0,274,796
5433,684,0,160,466
5434,621,0,167,492
5435,239,0,0,0
5436,752,0,292,858
5437,344,0,263,758
5438,498,0,0,0
5439,354,0,230,665
5440,227,0,0,0
5441,220,0,126,368
5442,749,0,156,457
5443,667,0,278,802
5444,49,0,201,577
5445,151,0,74,211
5446,737,0,601,1688
5447,224,0,124,366
5448,556,0,441,1274
5449,754,0,78,234
5450,436,0,83,240
5451,488,0,0,0
5452,752,0,277,811
5453,558,0,0,0
5454,534,0,0,0
5455,752,0,87,261
5456,88,0,121,351
5457,247,0,18,49
5458,92,0,0,0
5459,314,0,0,0
5460,132,0,120,346
5461,97,0,85,250
5462,95,0,237,682
5463,752,0,87,262
5464,96,0,55,160
5465,606,0,0,0
5466,96,0,357,1029
5467,95,0,447,1308
5468,57,0,80,230
5469,96,0,0,0
5470,81,0,221,639
5471,216,0,172,507
5472,309,0,79,227
5473,439,0,56,163
5474,753,0,194,572
5475,138,0,0,0
5476,327,0,105,299
5477,752,0,85,256
5478,752,0,402,1174
5479,309,0,23,65
5480,133,0,0,0
5481,222,0,48,134
5482,657,0,0,0
5483,283,0,238,695
5484,144,0,126,368
5485,136,0,270,779
5486,88,0,119,352
5487,753,0,83,250
5488,278,0,0,0
5489,195,0,0,0
5490,473,0,0,0
5491,242,0,15,40
5492,98,0,0,0
5493,127,0,0,0
5494,140,0,19,53
5495,338,0,0,0
5496,98,0,0,0
5497,174,0,25,71
5498,243,0,0,0
5499,50,0,0,0
5500,752,0,85,256
5501,35,0,0,0
5502,134,0,20,56
5503,237,0,16,43
5504,752,0,352,1029
5505,301,0,0,0
5506,96,0,251,727
5507,525,0,71,204
5508,584,0,19,51
5509,473,0,0,0
5510,97,0,0,0
5511,220,0,0,0
5512,96,0,85,249
5513,752,0,146,425
5514,57,0,100,301
5515,213,0,17,45
5516,290,0,0,0
5517,83,0,0,0
5518,438,0,0,0
5519,752,0,90,270
5520,331,0,46,127
5521,390,0,959,2771
5522,331,0,226,671
5523,72,0,84,248
5524,446,0,0,0
5525,752,0,114,336
5526,385,0,0,0
5527,34,0,83,250
5528,98,0,0,0
5529,336,0,85,251
5530,98,0,0,0
5531,290,0,340,983
5532,306,0,89,262
5533,581,0,0,0
5534,752,0,452,1314
5535,86,0,132,380
5536,52,0,0,0
5537,164,0,0,0
5538,752,0,87,261
5539,176,0,0,0
5540,82,0,219,634
5541,214,0,261,755
5542,521,0,47,132
5543,99,0,97,281
5544,167,0,107,310
5545,190,0,67,191
5546,223,0,141,396
5547,130,0,0,0
5548,148,0,204,589
5549,589,0,305,882
5550,78,0,18,48
5551,330,0,234,681
5552,752,0,89,267
5553,244,0,104,295
5554,546,0,113,330
5555,89,0,0,0
5556,95,0,999,2865
5557,177,0,0,0
5558,249,0,284,822
5559,752,0,93,278
5560,61,0,0,0
5561,255,0,80,236
5562,77,0,24,66
5563,352,0,81,239
5564,397,0,448,1295
5565,318,0,0,0
5566,225,0,126,361
5567,488,0,0,0
5568,322,0,87,247
5569,248,0,0,0
5570,215,0,0,0
5571,752,0,529,1528
5572,752,0,131,388
5573,149,0,0,0
5574,337,0,65,184
5575,98,0,0,0
5576,661,0,0,0
5577,152,0,105,305
5578,51,0,254,734
5579,132,0,213,616
5580,240,0,87,249
5581,428,0,66,186
5582,191,0,745,2108
5583,464,0,54,156
