REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別
114,0,502,1409,0,0,0,0,0,0,0
95,0,274,792,0,0,0,0,0,0,0
164,0,285,840,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0
549,0,74,212,0,0,0,0,0,0,0
98,0,101,288,0,0,0,0,0,0,0
148,0,90,260,0,0,0,0,0,0,0
715,0,110,318,0,0,0,0,0,0,0
96,0,26,74,0,0,0,0,0,0,0
753,0,91,273,0,0,0,0,0,0,0
526,0,143,412,0,0,0,0,0,0,0
149,0,195,560,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0
59,0,135,400,0,0,0,0,0,0,0
38,0,86,252,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,0
70,0,113,334,0,0,0,0,0,0,0
600,0,52,151,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0
47,0,141,408,0,0,0,0,0,0,0
213,0,85,244,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0
467,0,320,919,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0
514,0,233,691,0,0,0,0,0,0,0
42,0,317,925,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0
147,0,115,331,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0
780,0,327,954,0,0,0,0,0,0,0
83,0,47,137,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
53,0,6,13,0,0,0,0,0,0,0
99,0,14,37,0,0,0,0,0,0,0
93,0,47,130,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0
587,0,207,608,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
138,0,84,248,0,0,0,0,0,0,0
97,0,306,896,0,0,0,0,0,0,0
330,0,109,317,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
153,0,185,555,0,0,0,0,0,0,0
118,0,177,527,0,0,0,0,0,0,0
96,0,168,499,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
145,0,407,1203,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,117,347,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
751,0,52,151,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
655,0,80,239,0,0,0,0,0,0,0
147,0,198,575,0,0,0,0,0,0,0
265,0,52,147,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
116,0,141,409,0,0,0,0,0,0,0
670,0,16,43,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0
229,0,98,294,0,0,0,0,0,0,0
368,0,83,240,0,0,0,0,0,0,0
778,0,69,195,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0
377,0,265,772,0,0,0,0,0,0,0
632,0,16,42,0,0,0,0,0,0,0
48,0,560,1642,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0
182,0,90,270,0,0,0,0,0,0,0
160,0,113,328,0,0,0,0,0,0,0
179,0,51,149,0,0,0,0,0,0,0
451,0,80,230,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0
50,0,55,161,0,0,0,0,0,0,0
182,0,1481,4287,0,0,0,0,0,0,0
301,0,11,28,0,0,0,0,0,0,0
96,0,17,46,0,0,0,0,0,0,0
580,0,73,209,0,0,0,0,0,0,0
433,0,17,47,0,0,0,0,0,0,0
98,0,49,143,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0
248,0,79,237,0,0,0,0,0,0,0
237,0,177,515,0,0,0,0,0,0,0
67,0,74,217,0,0,0,0,0,0,0
271,0,110,319,0,0,0,0,0,0,0
663,0,174,508,0,0,0,0,0,0,0
740,0,98,284,0,0,0,0,0,0,0
453,0,174,510,0,0,0,0,0,0,0
236,0,15,39,0,0,0,0,0,0,0
752,0,196,579,0,0,0,0,0,0,0
98,0,94,268,0,0,0,0,0,0,0
150,0,14,38,0,0,0,0,0,0,0
107,0,110,312,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
137,0,87,251,0,0,0,0,0,0,0
644,0,24,67,0,0,0,0,0,0,0
754,0,79,237,0,0,0,0,0,0,0
40,0,238,687,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0
603,0,104,306,0,0,0,0,0,0,0
778,0,174,509,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0
519,0,82,240,0,0,0,0,0,0,0
420,0,87,249,0,0,0,0,0,0,0
162,0,109,317,0,0,0,0,0,0,0
779,0,183,527,0,0,0,0,0,0,0
95,0,24,66,0,0,0,0,0,0,0
174,0,46,134,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0
12,0,51,147,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0
405,0,178,519,0,0,0,0,0,0,0
663,0,12,31,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0
509,0,3772,10785,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
221,0,86,253,0,0,0,0,0,0,0
655,0,51,148,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0
112,0,83,248,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0
185,0,453,1314,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0,0,0
250,0,66,195,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0,0,0,0
260,0,147,434,0,0,0,0,0,0,0
183,0,71,198,0,0,0,0,0,0,0
290,0,288,832,0,0,0,0,0,0,0
231,0,103,304,0,0,0,0,0,0,0
778,0,195,566,0,0,0,0,0,0,0
354,0,79,231,0,0,0,0,0,0,0
138,0,291,857,0,0,0,0,0,0,0
444,0,23,68,0,0,0,0,0,0,0
752,0,154,457,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,0
174,0,266,790,0,0,0,0,0,0,0
360,0,291,852,0,0,0,0,0,0,0
779,0,173,514,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
50,0,174,516,0,0,0,0,0,0,0
205,0,19,52,0,0,0,0,0,0,0
243,0,603,1743,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0
14,0,103,305,0,0,0,0,0,0,0
304,0,87,256,0,0,0,0,0,0,0
753,0,102,305,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0
115,0,236,697,0,0,0,0,0,0,0
255,0,368,1069,0,0,0,0,0,0,0
779,0,89,268,0,0,0,0,0,0,0
126,0,12,36,0,0,0,0,0,0,0
504,0,152,441,0,0,0,0,0,0,0
97,0,25,69,0,0,0,0,0,0,0
590,0,22,62,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0
136,0,90,269,0,0,0,0,0,0,0
300,0,21,62,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0
299,0,124,367,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0
250,0,19,58,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0
186,0,896,2600,0,0,0,0,0,0,0
70,0,264,770,0,0,0,0,0,0,0
129,0,95,279,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
13,0,208,610,0,0,0,0,0,0,0
109,0,157,456,0,0,0,0,0,0,0
229,0,323,940,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0
624,0,415,1209,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
160,0,130,382,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0
438,0,24,67,0,0,0,0,0,0,0
117,0,152,441,0,0,0,0,0,0,0
223,0,78,228,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
156,0,54,156,0,0,0,0,0,0,0
778,0,219,639,0,0,0,0,0,0,0
778,0,101,298,0,0,0,0,0,0,0
493,0,56,163,0,0,0,0,0,0,0
752,0,425,1250,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0
427,0,52,150,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0
110,0,90,269,0,0,0,0,0,0,0
42,0,114,335,0,0,0,0,0,0,0
657,0,119,347,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
166,0,205,607,0,0,0,0,0,0,0
80,0,18,53,0,0,0,0,0,0,0
753,0,1174,3331,0,0,0,0,0,0,0
50,0,83,241,0,0,0,0,0,0,0
47,0,81,238,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
158,0,166,489,0,0,0,0,0,0,0
779,0,188,559,0,0,0,0,0,0,0
108,0,77,229,0,0,0,0,0,0,0
96,0,88,259,0,0,0,0,0,0,0
130,0,309,910,0,0,0,0,0,0,0
778,0,91,268,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0
136,0,58,168,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0
62,0,74,212,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0
780,0,77,225,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
12,0,19,56,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0
535,0,89,266,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0
214,0,166,485,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0
574,0,78,229,0,0,0,0,0,0,0
403,0,21,63,0,0,0,0,0,0,0
95,0,20,59,0,0,0,0,0,0,0
165,0,4139,12097,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0
778,0,52,156,0,0,0,0,0,0,0
391,0,54,157,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0
75,0,86,258,0,0,0,0,0,0,0
178,0,73,209,0,0,0,0,0,0,0
96,0,70,200,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0
463,0,641,1883,0,0,0,0,0,0,0
109,0,90,265,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0
287,0,86,257,0,0,0,0,0,0,0
778,0,1715,4994,0,0,0,0,0,0,0
454,0,162,475,0,0,0,0,0,0,0
360,0,219,632,0,0,0,0,0,0,0
96,0,291,859,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0
665,0,23,68,0,0,0,0,0,0,0
236,0,112,325,0,0,0,0,0,0,0
189,0,130,373,0,0,0,0,0,0,0
221,0,24,68,0,0,0,0,0,0,0
141,0,130,375,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
46,0,92,260,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0
158,0,24,67,0,0,0,0,0,0,0
98,0,573,1657,0,0,0,0,0,0,0
280,0,162,478,0,0,0,0,0,0,0
96,0,175,513,0,0,0,0,0,0,0
778,0,55,160,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0
193,0,349,1030,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0
523,0,195,574,0,0,0,0,0,0,0
197,0,2390,6867,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0
174,0,91,268,0,0,0,0,0,0,0
95,0,52,152,0,0,0,0,0,0,0
779,0,94,278,0,0,0,0,0,0,0
245,0,75,221,0,0,0,0,0,0,0
300,0,78,222,0,0,0,0,0,0,0
99,0,82,240,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0
367,0,156,468,0,0,0,0,0,0,0
72,0,117,342,0,0,0,0,0,0,0
105,0,22,61,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0
477,0,268,780,0,0,0,0,0,0,0
632,0,358,1037,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0
47,0,83,239,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0
243,0,176,519,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0
702,0,150,447,0,0,0,0,0,0,0
53,0,1125,3248,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0
769,0,176,524,0,0,0,0,0,0,0
779,0,26,72,0,0,0,0,0,0,0
399,0,121,355,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
735,0,81,237,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0
411,0,285,848,0,0,0,0,0,0,0
778,0,174,503,0,0,0,0,0,0,0
296,0,1458,4318,0,0,0,0,0,0,0
79,0,123,370,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
778,0,376,1096,0,0,0,0,0,0,0
98,0,144,423,0,0,0,0,0,0,0
98,0,331,959,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0
144,0,124,361,0,0,0,0,0,0,0
365,0,56,164,0,0,0,0,0,0,0
231,0,20,56,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0
167,0,289,849,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
63,0,18,49,0,0,0,0,0,0,0
184,0,383,1109,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0
69,0,125,372,0,0,0,0,0,0,0
335,0,14,37,0,0,0,0,0,0,0
173,0,52,156,0,0,0,0,0,0,0
48,0,299,886,0,0,0,0,0,0,0
779,0,52,152,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0
76,0,89,268,0,0,0,0,0,0,0
382,0,21,58,0,0,0,0,0,0,0
215,0,76,222,0,0,0,0,0,0,0
753,0,161,472,0,0,0,0,0,0,0
191,0,107,314,0,0,0,0,0,0,0
778,0,52,151,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0
103,0,244,719,0,0,0,0,0,0,0
159,0,77,225,0,0,0,0,0,0,0
174,0,105,298,0,0,0,0,0,0,0
733,0,21,58,0,0,0,0,0,0,0
752,0,104,311,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
410,0,180,535,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
334,0,107,317,0,0,0,0,0,0,0
343,0,48,138,0,0,0,0,0,0,0
99,0,1562,4404,0,0,0,0,0,0,0
295,0,482,1405,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0
705,0,151,448,0,0,0,0,0,0,0
98,0,1020,2894,0,0,0,0,0,0,0
53,0,25,69,0,0,0,0,0,0,0
348,0,293,844,0,0,0,0,0,0,0
86,0,92,271,0,0,0,0,0,0,0
208,0,7,17,0,0,0,0,0,0,0
62,0,17,45,0,0,0,0,0,0,0
57,0,81,233,0,0,0,0,0,0,0
88,0,320,909,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0
223,0,83,245,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0
61,0,233,683,0,0,0,0,0,0,0
41,0,120,352,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0
166,0,114,333,0,0,0,0,0,0,0
316,0,24,68,0,0,0,0,0,0,0
387,0,144,416,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0
572,0,168,493,0,0,0,0,0,0,0
40,0,114,338,0,0,0,0,0,0,0
98,0,111,318,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
69,0,84,251,0,0,0,0,0,0,0
99,0,85,243,0,0,0,0,0,0,0
410,0,116,339,0,0,0,0,0,0,0
275,0,50,144,0,0,0,0,0,0,0
753,0,111,327,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
360,0,201,581,0,0,0,0,0,0,0
109,0,143,414,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0
229,0,21,58,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0
467,0,85,255,0,0,0,0,0,0,0
752,0,444,1291,0,0,0,0,0,0,0
778,0,52,151,0,0,0,0,0,0,0
445,0,111,322,0,0,0,0,0,0,0
778,0,88,260,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0
400,0,241,705,0,0,0,0,0,0,0
227,0,224,643,0,0,0,0,0,0,0
79,0,103,298,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
143,0,22,62,0,0,0,0,0,0,0
506,0,176,512,0,0,0,0,0,0,0
614,0,106,308,0,0,0,0,0,0,0
339,0,281,823,0,0,0,0,0,0,0
264,0,20,54,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
281,0,53,153,0,0,0,0,0,0,0
346,0,338,988,0,0,0,0,0,0,0
457,0,47,135,0,0,0,0,0,0,0
744,0,280,779,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0
85,0,367,1074,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0
280,0,121,353,0,0,0,0,0,0,0
226,0,177,519,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0
779,0,112,332,0,0,0,0,0,0,0
134,0,74,217,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
145,0,205,590,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0
143,0,110,329,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
370,0,164,473,0,0,0,0,0,0,0
83,0,101,298,0,0,0,0,0,0,0
214,0,50,140,0,0,0,0,0,0,0
353,0,116,343,0,0,0,0,0,0,0
161,0,104,302,0,0,0,0,0,0,0
48,0,174,518,0,0,0,0,0,0,0
165,0,22,60,0,0,0,0,0,0,0
153,0,175,513,0,0,0,0,0,0,0
99,0,108,315,0,0,0,0,0,0,0
81,0,52,151,0,0,0,0,0,0,0
301,0,348,1026,0,0,0,0,0,0,0
577,0,21,58,0,0,0,0,0,0,0
78,0,239,698,0,0,0,0,0,0,0
210,0,149,434,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0
658,0,91,256,0,0,0,0,0,0,0
352,0,164,476,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0
51,0,221,637,0,0,0,0,0,0,0
99,0,166,480,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0
389,0,22,60,0,0,0,0,0,0,0
98,0,82,237,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0
540,0,123,353,0,0,0,0,0,0,0
733,0,115,329,0,0,0,0,0,0,0
778,0,118,344,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0
778,0,179,522,0,0,0,0,0,0,0
575,0,72,207,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0
278,0,365,1074,0,0,0,0,0,0,0
81,0,114,332,0,0,0,0,0,0,0
125,0,14,37,0,0,0,0,0,0,0
533,0,861,2447,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
778,0,176,502,0,0,0,0,0,0,0
49,0,100,295,0,0,0,0,0,0,0
753,0,143,426,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0
762,0,362,1063,0,0,0,0,0,0,0
429,0,1677,4767,0,0,0,0,0,0,0
466,0,20,54,0,0,0,0,0,0,0
208,0,355,1028,0,0,0,0,0,0,0
266,0,87,260,0,0,0,0,0,0,0
181,0,137,393,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0
11,0,66,190,0,0,0,0,0,0,0
96,0,1730,4951,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0
59,0,68,195,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0
425,0,363,1060,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0
78,0,157,459,0,0,0,0,0,0,0
218,0,151,437,0,0,0,0,0,0,0
97,0,98,281,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0
315,0,448,1310,0,0,0,0,0,0,0
397,0,100,284,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0
735,0,251,735,0,0,0,0,0,0,0
308,0,50,144,0,0,0,0,0,0,0
752,0,148,441,0,0,0,0,0,0,0
95,0,21,57,0,0,0,0,0,0,0
557,0,57,161,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
365,0,81,243,0,0,0,0,0,0,0
173,0,239,694,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0
259,0,87,255,0,0,0,0,0,0,0
451,0,89,262,0,0,0,0,0,0,0
97,0,130,372,0,0,0,0,0,0,0
176,0,18,50,0,0,0,0,0,0,0
445,0,13,35,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0
79,0,152,448,0,0,0,0,0,0,0
779,0,263,768,0,0,0,0,0,0,0
63,0,167,486,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0
158,0,104,303,0,0,0,0,0,0,0
267,0,88,253,0,0,0,0,0,0,0
778,0,163,473,0,0,0,0,0,0,0
465,0,19,53,0,0,0,0,0,0,0
60,0,71,205,0,0,0,0,0,0,0
71,0,53,153,0,0,0,0,0,0,0
752,0,115,341,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0
628,0,167,481,0,0,0,0,0,0,0
318,0,47,135,0,0,0,0,0,0,0
367,0,21,58,0,0,0,0,0,0,0
371,0,168,487,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0
152,0,18,49,0,0,0,0,0,0,0
251,0,20,55,0,0,0,0,0,0,0
322,0,264,767,0,0,0,0,0,0,0
97,0,68,194,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0
179,0,102,297,0,0,0,0,0,0,0
126,0,1487,4261,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0
14,0,454,1321,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0
385,0,15,40,0,0,0,0,0,0,0
106,0,314,909,0,0,0,0,0,0,0
394,0,81,233,0,0,0,0,0,0,0
779,0,113,327,0,0,0,0,0,0,0
96,0,77,230,0,0,0,0,0,0,0
281,0,113,336,0,0,0,0,0,0,0
514,0,1281,3678,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
777,0,287,827,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0
436,0,89,267,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0
495,0,213,617,0,0,0,0,0,0,0
778,0,54,156,0,0,0,0,0,0,0
754,0,87,260,0,0,0,0,0,0,0
241,0,177,510,0,0,0,0,0,0,0
240,0,154,451,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
94,0,364,1058,0,0,0,0,0,0,0
300,0,83,243,0,0,0,0,0,0,0
355,0,201,586,0,0,0,0,0,0,0
238,0,201,578,0,0,0,0,0,0,0
99,0,1919,5486,0,0,0,0,0,0,0
285,0,125,355,0,0,0,0,0,0,0
95,0,185,536,0,0,0,0,0,0,0
524,0,187,542,0,0,0,0,0,0,0
145,0,181,525,0,0,0,0,0,0,0
100,0,75,224,0,0,0,0,0,0,0
283,0,179,527,0,0,0,0,0,0,0
316,0,97,287,0,0,0,0,0,0,0
291,0,142,416,0,0,0,0,0,0,0
321,0,165,486,0,0,0,0,0,0,0
260,0,175,500,0,0,0,0,0,0,0
500,0,155,445,0,0,0,0,0,0,0
539,0,65,184,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0
280,0,142,421,0,0,0,0,0,0,0
201,0,73,210,0,0,0,0,0,0,0
779,0,197,570,0,0,0,0,0,0,0
779,0,280,815,0,0,0,0,0,0,0
90,0,201,581,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
769,0,23,65,0,0,0,0,0,0,0
689,0,90,267,0,0,0,0,0,0,0
752,0,211,614,0,0,0,0,0,0,0
140,0,116,338,0,0,0,0,0,0,0
210,0,82,240,0,0,0,0,0,0,0
194,0,99,285,0,0,0,0,0,0,0
324,0,86,254,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
90,0,124,358,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0
778,0,438,1270,0,0,0,0,0,0,0
164,0,78,233,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
656,0,99,296,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
468,0,92,277,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
135,0,186,542,0,0,0,0,0,0,0
227,0,12,31,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0
290,0,200,589,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0
35,0,96,278,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0
218,0,137,397,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
506,0,84,252,0,0,0,0,0,0,0
42,0,16,42,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0
308,0,145,425,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0
432,0,217,629,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
61,0,17,47,0,0,0,0,0,0,0
605,0,114,334,0,0,0,0,0,0,0
