REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
232,232,0,23,51,0,0,0,206,287,611,2,下位,0
923,923,0,74,268,0,0,0,232,67,318,1,下位,0
995,995,0,23,51,0,0,0,923,284,-831,2,下位,0
221,221,0,81,249,0,0,0,995,67,-2309,1,下位,0
390,390,0,65,202,0,0,0,221,265,-2387,2,下位,0
338,338,0,24,54,0,0,0,390,218,-2775,2,下位,0
993,993,0,494,2136,0,0,0,338,70,-3230,1,下位,0
261,261,0,1078,4446,1,0,0,0,0,1,0,下位,0
172,172,0,915,3890,0,0,0,261,4462,4058,12,上位,0
165,165,0,102,425,0,0,0,172,3906,3907,9,上位,0
993,993,0,96,324,0,0,0,165,441,430,2,下位,0
371,371,0,23,53,0,0,0,993,340,-772,2,下位,0
997,997,0,67,205,0,0,0,371,69,-1279,1,下位,0
196,196,0,150,569,0,0,0,997,221,-2606,2,下位,0
112,112,0,23,49,1,0,0,0,0,1,0,下位,0
414,414,0,57,189,0,0,0,112,65,-108,1,下位,0
323,323,0,23,48,0,0,0,414,205,-546,2,下位,0
793,793,0,115,421,0,0,0,323,64,-984,1,下位,0
194,194,0,106,415,0,0,0,793,437,-1778,2,下位,0
1251,1251,0,109,459,0,0,0,194,431,-1648,2,下位,0
74,74,0,92,358,0,0,0,1251,475,-3116,2,下位,0
395,395,0,242,868,0,0,0,74,374,-2857,2,下位,0
802,802,0,78,280,1,0,0,0,0,1,0,下位,0
56,56,0,41,140,0,0,0,802,296,-948,2,下位,0
423,423,0,211,760,0,0,0,56,156,-879,1,下位,0
192,192,0,241,821,0,0,0,423,776,-760,4,下位,0
196,196,0,357,1446,0,0,0,192,837,-221,5,下位,0
1252,1252,0,25,61,0,0,0,196,1462,937,5,上位,0
594,594,0,120,379,0,0,0,1252,77,-930,1,下位,0
171,171,0,265,1006,0,0,0,594,395,-1457,3,下位,0
197,197,0,160,681,0,0,0,171,1022,-701,5,上位,0
56,56,0,444,1833,0,0,0,197,697,-310,3,下位,0
372,372,0,56,121,0,0,0,56,1849,1452,6,上位,0
55,55,0,789,3165,0,0,0,372,137,1011,2,下位,0
30,30,0,353,1549,0,0,0,55,3169,4107,8,上位,0
819,819,0,140,465,1,0,0,0,0,1,0,下位,0
395,395,0,193,810,0,0,0,819,481,-790,3,下位,0
392,392,0,137,462,0,0,0,395,826,-577,3,上位,0
361,361,0,176,619,0,0,0,392,478,-708,3,下位,0
194,194,0,23,52,0,0,0,361,635,-634,4,下位,0
219,219,0,136,597,0,0,0,194,68,-867,1,下位,0
976,976,0,26,63,0,0,0,219,613,-594,2,下位,0
220,220,0,81,264,0,0,0,976,79,-2031,1,下位,0
215,215,0,159,544,0,0,0,220,280,-2093,2,下位,0
136,136,0,53,108,0,0,0,215,560,-1867,3,下位,0
384,384,0,132,494,0,0,0,136,124,-1954,2,下位,0
