REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
389,389,0,91,-57,0,0,0,598,370,1033,3,下位,0,0,0
292,292,0,99,-3,0,1,389,598,370,1033,3,下位,0,389,73
112,112,0,93,-41,0,2,681,598,370,1033,3,下位,0,292,127
404,404,0,152,273,0,3,793,598,370,1033,3,下位,0,112,89
107,107,0,255,375,0,0,0,1197,403,-218,2,下位,0,0,0
255,255,0,91,-57,0,0,0,107,505,113,3,下位,0,0,0
106,106,0,101,11,0,1,255,107,505,113,3,下位,0,255,73
290,290,0,97,-15,1,0,0,0,0,1,0,下位,0,0,0
190,190,0,99,-1,1,1,290,0,0,1,0,下位,0,290,115
917,917,0,87,-83,1,2,480,0,0,1,0,下位,0,190,129
344,344,0,599,995,1,3,1397,0,0,1,0,下位,0,917,47
231,231,0,93,-43,1,0,0,0,0,1,0,下位,0,0,0
130,130,0,98,-11,1,1,231,0,0,1,0,下位,0,231,87
116,116,0,127,46,1,2,361,0,0,1,0,下位,0,130,119
321,321,0,386,790,0,0,0,477,176,-391,1,下位,0,0,0
223,223,0,89,-67,0,0,0,321,920,8,6,下位,0,0,0
345,345,0,172,-58,0,1,223,321,920,8,6,下位,0,223,63
232,232,0,358,675,0,0,0,568,72,-779,1,下位,0,0,0
182,182,0,97,-15,0,0,0,232,805,-351,4,下位,0,0,0
203,203,0,390,392,0,1,182,232,805,-351,4,下位,0,182,115
331,331,0,619,600,0,0,0,385,522,-339,4,下位,0,0,0
164,164,0,100,1,0,0,0,331,730,-146,7,下位,0,0,0
185,185,0,97,-17,0,1,164,331,730,-146,7,下位,0,164,131
44,44,0,95,-29,1,0,0,0,0,1,0,下位,0,0,0
918,918,0,640,1279,1,1,44,0,0,1,0,下位,0,44,101
170,170,0,318,402,0,0,0,962,1409,-50,10,下位,0,0,0
199,199,0,125,170,1,0,0,0,0,1,0,下位,0,0,0
103,103,0,208,184,0,0,0,199,300,-22,1,下位,0,0,0
348,348,0,97,-17,0,0,0,103,314,125,2,下位,0,0,0
358,358,0,190,302,0,1,348,103,314,125,2,下位,0,348,113
113,113,0,101,11,0,0,0,706,432,-476,2,下位,0,0,0
100,100,0,164,172,0,1,113,706,432,-476,2,下位,0,113,141
102,102,0,171,182,0,0,0,213,302,-378,2,下位,0,0,0
110,110,0,94,-39,0,0,0,102,312,-232,2,下位,0,0,0
559,559,0,100,1,0,1,110,102,312,-232,2,下位,0,110,91
498,498,0,95,-27,0,2,669,102,312,-232,2,下位,0,559,131
204,204,0,97,-17,0,3,1167,102,312,-232,2,下位,0,498,103
502,502,0,116,109,0,4,1371,102,312,-232,2,下位,0,204,113
